library,path,issue,value
CLASSICAL,/data/Music/CLASSICAL/Glasgow Phoenix Choir - Iona Abbey/109 - Ave Verum Corpus - Mozart.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Glasgow Phoenix Choir - Iona Abbey/110 - Bogoroditse Devo (Ave Maria).flac,missing_tracknumber,
CLASSICAL,/data/Music/CLASSICAL/Glasgow Phoenix Choir - Iona Abbey/110 - Bogoroditse Devo (Ave Maria).flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Glasgow Phoenix Choir - Iona Abbey/111 - Taladh Chriosta.flac,missing_tracknumber,
CLASSICAL,/data/Music/CLASSICAL/Glasgow Phoenix Choir - Iona Abbey/111 - Taladh Chriosta.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Glasgow Phoenix Choir - Iona Abbey/112 - Clare Benediction.flac,missing_tracknumber,
CLASSICAL,/data/Music/CLASSICAL/Glasgow Phoenix Choir - Iona Abbey/112 - Clare Benediction.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Glasgow Phoenix Choir - Iona Abbey/113 - All in the April Evening.flac,missing_tracknumber,
CLASSICAL,/data/Music/CLASSICAL/Glasgow Phoenix Choir - Iona Abbey/113 - All in the April Evening.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Glasgow Phoenix Choir - Iona Abbey/114 - God So Loved the World.flac,missing_tracknumber,
CLASSICAL,/data/Music/CLASSICAL/Glasgow Phoenix Choir - Iona Abbey/114 - God So Loved the World.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Glasgow Phoenix Choir - Iona Abbey/115 - The Singer.flac,missing_tracknumber,
CLASSICAL,/data/Music/CLASSICAL/Glasgow Phoenix Choir - Iona Abbey/115 - The Singer.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Glasgow Phoenix Choir - Iona Abbey/116 - Highland Mary.flac,missing_tracknumber,
CLASSICAL,/data/Music/CLASSICAL/Glasgow Phoenix Choir - Iona Abbey/116 - Highland Mary.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Glasgow Phoenix Choir - Iona Abbey/117 - Scots Wha Hae.flac,missing_tracknumber,
CLASSICAL,/data/Music/CLASSICAL/Glasgow Phoenix Choir - Iona Abbey/117 - Scots Wha Hae.flac,missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Haydn/Haydn Quartets Op. 33 Nos 1, 2 & 4 - The Lindsays/01 - Quartet no 1 in B minor I. Allegro moderato .mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Haydn/Haydn Quartets Op. 33 Nos 1, 2 & 4 - The Lindsays/02 - ... II. Scherzo - allegro di molto.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Haydn/Haydn Quartets Op. 33 Nos 1, 2 & 4 - The Lindsays/03 - ... III. Andante.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Haydn/Haydn Quartets Op. 33 Nos 1, 2 & 4 - The Lindsays/04 - ... IV. Presto.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Haydn/Haydn Quartets Op. 33 Nos 1, 2 & 4 - The Lindsays/05 - Quartet no 2 in E flat I. Allegro moderato .mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Haydn/Haydn Quartets Op. 33 Nos 1, 2 & 4 - The Lindsays/06 - ... II. Scherzo - allegro.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Haydn/Haydn Quartets Op. 33 Nos 1, 2 & 4 - The Lindsays/07 - ... III. Largo e sostenuto.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Haydn/Haydn Quartets Op. 33 Nos 1, 2 & 4 - The Lindsays/08 - ... IV. Presto.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Haydn/Haydn Quartets Op. 33 Nos 1, 2 & 4 - The Lindsays/09 - Quartet no 3 in B flat I. Allegro moderato .mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Haydn/Haydn Quartets Op. 33 Nos 1, 2 & 4 - The Lindsays/10 - ... II. Scherzo - allegretto.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Haydn/Haydn Quartets Op. 33 Nos 1, 2 & 4 - The Lindsays/11 - ... III. Largo.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Haydn/Haydn Quartets Op. 33 Nos 1, 2 & 4 - The Lindsays/12 - ... IV. Presto.mp3",missing_date,
CLASSICAL,/data/Music/CLASSICAL/Haydn/Various/Haydn-Symphony No. 77 Mvt 4.mp3,missing_tracknumber,
CLASSICAL,"/data/Music/CLASSICAL/Holst - The Planets - Egdon Heath/01.- Mars, the Bringer of War.flac",missing_albumartist,
CLASSICAL,"/data/Music/CLASSICAL/Holst - The Planets - Egdon Heath/02.- Venus, the Bringer of Peace.flac",missing_albumartist,
CLASSICAL,"/data/Music/CLASSICAL/Holst - The Planets - Egdon Heath/03.- Mercury, the Winged Messenger.flac",missing_albumartist,
CLASSICAL,"/data/Music/CLASSICAL/Holst - The Planets - Egdon Heath/04.- Jupiter, the Bringer of Jollity.flac",missing_albumartist,
CLASSICAL,"/data/Music/CLASSICAL/Holst - The Planets - Egdon Heath/05.- Saturn, the Bringer of Old Age.flac",missing_albumartist,
CLASSICAL,"/data/Music/CLASSICAL/Holst - The Planets - Egdon Heath/06.- Uranus, the Magician.flac",missing_albumartist,
CLASSICAL,"/data/Music/CLASSICAL/Holst - The Planets - Egdon Heath/07.- Neptune, the Mystic.flac",missing_albumartist,
CLASSICAL,/data/Music/CLASSICAL/Holst - The Planets - Egdon Heath/08.- Egdon Heath.flac,missing_albumartist,
CLASSICAL,"/data/Music/CLASSICAL/Jussi Björling Collection, Vol. 2 - Songs in Swedish (1929-1937)/101 - Torna a Surriento (Come Back to Sorrento).flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Jussi Björling Collection, Vol. 2 - Songs in Swedish (1929-1937)/102 - For dig allen (For You Alone).flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Jussi Björling Collection, Vol. 2 - Songs in Swedish (1929-1937)/103 - Sommarnatt (Summer Night).flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Jussi Björling Collection, Vol. 2 - Songs in Swedish (1929-1937)/104 - Mattinata.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Jussi Björling Collection, Vol. 2 - Songs in Swedish (1929-1937)/105 - Serenata.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Jussi Björling Collection, Vol. 2 - Songs in Swedish (1929-1937)/106 - I dag (Today).flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Jussi Björling Collection, Vol. 2 - Songs in Swedish (1929-1937)/107 - Violer (Salut d'amour).flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Jussi Björling Collection, Vol. 2 - Songs in Swedish (1929-1937)/108 - Tantis serenad.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Jussi Björling Collection, Vol. 2 - Songs in Swedish (1929-1937)/109 - Carmela.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Jussi Björling Collection, Vol. 2 - Songs in Swedish (1929-1937)/110 - Bliv min, sa ar varlden min (Love Me and the World is Mine).flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Jussi Björling Collection, Vol. 2 - Songs in Swedish (1929-1937)/111 - I lyckans tempelgard (In the Sanctuary of Happiness).flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Jussi Björling Collection, Vol. 2 - Songs in Swedish (1929-1937)/112 - O milda sang (O Sweet Song).flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Jussi Björling Collection, Vol. 2 - Songs in Swedish (1929-1937)/113 - Varfor alska jag (Why Do I Love).flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Jussi Björling Collection, Vol. 2 - Songs in Swedish (1929-1937)/114 - Min sommarmelodi (My Summer Tune).flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Jussi Björling Collection, Vol. 2 - Songs in Swedish (1929-1937)/115 - Svarta ogon (Dark Eyes).flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Jussi Björling Collection, Vol. 2 - Songs in Swedish (1929-1937)/116 - Min langtan ar du (You Are My Yearning).flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Jussi Björling Collection, Vol. 2 - Songs in Swedish (1929-1937)/117 - Klowens tango (Klovnens tango).flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Jussi Björling Collection, Vol. 2 - Songs in Swedish (1929-1937)/118 - Ninon.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Jussi Björling Collection, Vol. 2 - Songs in Swedish (1929-1937)/119 - Gitarren klingar (Guitar Sounds).flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Jussi Björling Collection, Vol. 2 - Songs in Swedish (1929-1937)/120 - Ay, ay, ay.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Jussi Björling Collection, Vol. 2 - Songs in Swedish (1929-1937)/121 - Ungdomsdrommar (Dreams of Long Ago).flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Jussi Björling Collection, Vol. 2 - Songs in Swedish (1929-1937)/122 - Sommargladje (Summer Joy).flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Jussi Björling Collection, Vol. 2 - Songs in Swedish (1929-1937)/123 - Barndomshemmet (On the Banks of the Wabash).flac",missing_date,
CLASSICAL,/data/Music/CLASSICAL/Khachaturian/07 - Khachaturian - Houston Symphony Orchestra - Gayane Suite for orchestra No. 3 Sabre Dance.mp3,missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Favourite Mozart - Vladimir Ashkenazy/Piano Concerto No. 20 in D minor, K466 - Allegro.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Favourite Mozart - Vladimir Ashkenazy/Piano Concerto No. 20 in D minor, K466 - Romanze.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Favourite Mozart - Vladimir Ashkenazy/Piano Concerto No. 20 in D minor, K466 Rondo- Allegro assai.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Favourite Mozart - Vladimir Ashkenazy/Piano Concerto No. 21 in C major, K467  Allegro vivace assai.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Favourite Mozart - Vladimir Ashkenazy/Piano Concerto No. 21 in C major, K467 - Allegro maestoso.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Favourite Mozart - Vladimir Ashkenazy/Piano Concerto No. 21 in C major, K467 - Andante.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Favourite Mozart - Vladimir Ashkenazy/Piano Concerto No. 23 in A major, K488 - 01 Allegro.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Favourite Mozart - Vladimir Ashkenazy/Piano Concerto No. 23 in A major, K488 - 02 Andante.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Favourite Mozart - Vladimir Ashkenazy/Piano Concerto No. 23 in A major, K488 - 03 Presto.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Favourite Mozart - Vladimir Ashkenazy/Piano Concerto No. 27 in B flat major, K595 - 01 Allegro.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Favourite Mozart - Vladimir Ashkenazy/Piano Concerto No. 27 in B flat major, K595 - 02 Larghetto.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Favourite Mozart - Vladimir Ashkenazy/Piano Concerto No. 27 in B flat major, K595 - 03 Allegro.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Favourite Mozart - Vladimir Ashkenazy/Piano Sonata in D major, K576 - 01 Allegro.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Favourite Mozart - Vladimir Ashkenazy/Piano Sonata in D major, K576 - 02 Adagio.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Favourite Mozart - Vladimir Ashkenazy/Piano Sonata in D major, K576 - 03 Larghetto.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Favourite Mozart - Vladimir Ashkenazy/Rondo in A minor, K511.mp3",missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/201 - Konzert für Klaver und Orchester Nr. 9 Es-dur KV 271 'Jeunehomme' - Allegro.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/202 - Konzert für Klaver und Orchester Nr. 9 Es-dur KV 271 'Jeunehomme' - Andantino.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/203 - Konzert für Klaver und Orchester Nr. 9 Es-dur KV 271 'Jeunehomme' - Rondo Presto.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/204 - Concert No. 17 in G Major - K.453 - Allegro.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/205 - Concert No. 17 in G Major - K.453 - 17-Andande.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/206 - Concert No. 17 in G Major - K.453 - 17-Allegretto.flac,missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/301 - Piano Concerto No. 15 in B flat major, K 450 - Allegro.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/302 - Piano Concerto No. 15 in B flat major, K 450 - Andante.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/303 - Piano Concerto No. 15 in B flat major, K 450 - Allegro.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/304 - Piano Concerto No. 22 in E flat major, K 482 - Allegro.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/305 - Piano Concerto No. 22 in E flat major, K 482 - Andante.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/306 - Piano Concerto No. 22 in E flat major, K 482 - Allegro - Primo tempo.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/401 - Piano Concerto No. 18, K456-1. Allegro vivace.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/402 - Piano Concerto No. 18, K456-2. Andante un poco sostenuto.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/403 - Piano Concerto No. 18, K456-3. Allegro vivace.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/404 - Piano Concerto No. 24, K491-1. Allegro.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/405 - Piano Concerto No. 24, K491-2. Larghetto.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/406 - Piano Concerto No. 24, K491-3. Allegretto.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/501 - Piano Concerto No. 25 in C, K.503 - Allegro maestoso.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/502 - Piano Concerto No. 25 in C, K.503 - Andante.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/503 - Piano Concerto No. 25 in C, K.503 - Allegretto.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/504 - Piano Concerto No. 19 in C, K.459 - Allegro.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/505 - Piano Concerto No. 19 in C, K.459 - Allegretto.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/506 - Piano Concerto No. 19 in C, K.459 - Allegro assai.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/601 - Concerto No. 20 in D minor, K.466 - Allegro.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/602 - Concerto No. 20 in D minor, K.466 - Romance.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/603 - Concerto No. 20 in D minor, K.466 - Rondo (Allegro assai).flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/604 - Concerto No. 27 in B flat major, K.595 - Allegro.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/605 - Concerto No. 27 in B flat major, K.595 - Larghetto.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/606 - Concerto No. 27 in B flat major, K.595 - Allegro.flac",missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/701 - Piano Concerto No. 21 in C major ('Elvira Madigan') K. 467 Allegro maestoso.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/702 - Piano Concerto No. 21 in C major ('Elvira Madigan') K. 467 Andante.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/703 - Piano Concerto No. 21 in C major ('Elvira Madigan') K. 467 Allegro vivace assai.flac,missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/704 - Piano Concerto No. 23 in A major, K. 488 Allegro.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/705 - Piano Concerto No. 23 in A major, K. 488 Adagio.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado/706 - Piano Concerto No. 23 in A major, K. 488 Allegro assai.flac",missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/Piano Sonata #10 in Cmajor/Mozart - Piano Sonata #10 in C major #2.mp3,missing_album,
CLASSICAL,/data/Music/CLASSICAL/Mozart/Piano Sonata #10 in Cmajor/Mozart - Piano Sonata #10 in C major #2.mp3,missing_albumartist,
CLASSICAL,/data/Music/CLASSICAL/Mozart/Piano Sonata #10 in Cmajor/Mozart - Piano Sonata #10 in C major #2.mp3,missing_tracknumber,
CLASSICAL,/data/Music/CLASSICAL/Mozart/Piano Sonata #10 in Cmajor/Mozart - Piano Sonata #10 in C major #3.mp3,missing_album,
CLASSICAL,/data/Music/CLASSICAL/Mozart/Piano Sonata #10 in Cmajor/Mozart - Piano Sonata #10 in C major #3.mp3,missing_albumartist,
CLASSICAL,/data/Music/CLASSICAL/Mozart/Piano Sonata #10 in Cmajor/Mozart - Piano Sonata #10 in C major #3.mp3,missing_tracknumber,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/101 - Divertimento in D, K.136 - Allegro.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/102 - Divertimento in D, K.136 - Andante.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/103 - Divertimento in D, K.136 - Presto.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/104 - Divertimento in B flat, K.137 - Andante.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/105 - Divertimento in B flat, K.137 - Allegro di molto.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/106 - Divertimento in B flat, K.137 - Allegro assai.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/107 - Divertimento in F, K.138 - (Allegro).flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/108 - Divertimento in F, K.138 - Andante.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/109 - Divertimento in F, K.138 - Presto.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/110 - String Quartet No. 1 in G, K.80 - Adagio.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/111 - String Quartet No. 1 in G, K.80 - Allegro.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/112 - String Quartet No. 1 in G, K.80 - Menuetto.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/113 - String Quartet No. 1 in G, K.80 - Rondo.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/114 - String Quartet No. 2 in D, K.155 - Allegro.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/115 - String Quartet No. 2 in D, K.155 - Andante.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/116 - String Quartet No. 2 in D, K.155 - Molto allegro.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/117 - String Quartet No. 3 in G, K.156 - Presto.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/118 - String Quartet No. 3 in G, K.156 - Adagio.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/119 - String Quartet No. 3 in G, K.156 - Tempo di Menuetto.flac",missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/201 - String Quartet in C KV 157 - Allegro.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/202 - String Quartet in C KV 157 - Andante.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/203 - String Quartet in C KV 157 - Presto.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/204 - String Quartet in F KV 158 - Allegro.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/205 - String Quartet in F KV 158 - Andante un poco allegretto.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/206 - String Quartet in F KV 158 - Tempo di minuetto.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/207 - String Quartet in B flat KV 159 - Andante.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/208 - String Quartet in B flat KV 159 - Allegro.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/209 - String Quartet in B flat KV 159 - Rondo. Allegro grazioso.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/210 - String Quartet in E flat KV 160 - Allegro.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/211 - String Quartet in E flat KV 160 - Un poco adagio.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/212 - String Quartet in E flat KV 160 - Presto.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/213 - String Quartet in F KV 168 - Allegro.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/214 - String Quartet in F KV 168 - Andante.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/215 - String Quartet in F KV 168 - Menuetto.flac,missing_date,
